id,uni_cofactor,uni_seq_len,pdbid,chid,basid,all_pdb_ligands,pdb_cofactors,n_pdb_cofactors,pdb_ligand_or_drugs,n_pdb_ligand_or_drugs,resrange,modeled_len,n_mut,n_missing_fsite,coverage,resolution,r_free,active_site,binding_site,dna_binding,zinc_finger,missing_pdb_resID,missing_uniprot_resID
P05106,[],788,3T3P,3T3P.B,"['1', '2']","['SO4', 'GOL', 'CA', 'CL', 'MG', 'NAG']",set(),0,"{'SO4', 'GOL', 'CA', 'NAG', 'MG', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.2,0.2197,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7TMZ,7TMZ.B,"['1', '2']","['SO4', 'CA', 'MG', 'NAG', 'I7R', 'CL']",set(),0,"{'I7R', 'SO4', 'MG', 'CA', 'NAG', 'CL'}",6,27-497,467,0,0,0.5926395939086294,2.2,0.240580671626,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,3NIG,3NIG.B,"['1', '2']","['CA', 'GOL', 'SO4', 'MG', 'NAG']",set(),0,"{'SO4', 'GOL', 'CA', 'NAG', 'MG'}",5,27-497,467,0,0,0.5926395939086294,2.25,0.212,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7U9V,7U9V.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'M6K', 'CL']",set(),0,"{'MN', 'SO4', 'M6K', 'CA', 'NAG', 'CL'}",6,27-497,467,0,0,0.5926395939086294,2.25,0.225954331894,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,3NID,3NID.B,"['1', '2']","['CA', 'GOL', 'SO4', 'MG', 'NAG']",set(),0,"{'SO4', 'GOL', 'CA', 'NAG', 'MG'}",5,27-497,467,0,0,0.5926395939086294,2.3,0.21474,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7UCY,7UCY.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'MV8', 'CL']",set(),0,"{'MN', 'SO4', 'MV8', 'CA', 'NAG', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.35,0.23081459087,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7L8P,7L8P.B,"['1', '2']","['SO4', 'GOL', 'CA', 'MG', 'NAG', 'XQS', 'CL']",set(),0,"{'SO4', 'XQS', 'GOL', 'CA', 'NAG', 'MG', 'CL'}",7,27-498,467,0,0,0.5926395939086294,2.35,0.245107862732,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UKT,7UKT.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'NJF', 'CL']",set(),0,"{'MN', 'SO4', 'NJF', 'CA', 'NAG', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.37,0.218121107899,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,3NIF,3NIF.B,"['1', '2']","['CA', 'NIF', 'GOL', 'SO4', 'MG', 'NAG']",set(),0,"{'SO4', 'NIF', 'GOL', 'CA', 'NAG', 'MG'}",6,27-497,467,0,0,0.5926395939086294,2.4,0.21611,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7UJK,7UJK.B,"['1', '2']","['SO4', 'GOL', 'CA', 'CL', 'MG', 'NAG', 'NB9']",set(),0,"{'SO4', 'GOL', 'CA', 'NAG', 'MG', 'NB9', 'CL'}",7,27-498,467,0,0,0.5926395939086294,2.43,0.24744059169,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7TCT,7TCT.B,"['1', '2']","['CA', 'SO4', 'MG', 'NAG', 'I1F', 'CL']",set(),0,"{'SO4', 'MG', 'CA', 'I1F', 'NAG', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.5,0.2271,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UJE,7UJE.B,"['1', '2']","['SO4', 'CA', 'GOL', 'MN', 'NAG', 'I1F', 'CL']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'I1F', 'NAG', 'CL'}",7,27-497,467,0,0,0.5926395939086294,2.5,0.239203283376,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7TPD,7TPD.B,"['1', '2']","['CA', 'SO4', 'MG', 'NAG', 'IR7']",set(),0,"{'SO4', 'MG', 'CA', 'NAG', 'IR7'}",5,27-497,467,0,0,0.5926395939086294,2.6,0.1938,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7TD8,7TD8.B,"['1', '2']","['CA', 'NAG', 'SO4', 'MG', 'AGG']",set(),0,"{'SO4', 'MG', 'CA', 'NAG', 'AGG'}",5,27-497,467,0,0,0.5926395939086294,2.6,0.2098,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,3T3M,3T3M.B,"['1', '2']","['CA', 'RC2', 'SO4', 'NAG', 'CL']",set(),0,"{'SO4', 'CA', 'NAG', 'RC2', 'CL'}",5,27-498,467,0,0,0.5926395939086294,2.6,0.2216,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UKO,7UKO.B,"['1', '2']","['SO4', 'CA', 'GOL', 'MN', 'NAG', 'XQS', 'CL']",set(),0,"{'MN', 'SO4', 'XQS', 'GOL', 'CA', 'NAG', 'CL'}",7,27-498,467,0,0,0.5926395939086294,2.6,0.2388,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UK9,7UK9.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'NB9', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'NB9', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.6,0.241736490551,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,4Z7Q,4Z7Q.B,"['1', '2']","['CA', 'SO4', 'GOL', 'MN', 'NAG', 'MAN', 'CL']",set(),0,"{'MAN', 'MN', 'SO4', 'GOL', 'CA', 'NAG', 'CL'}",7,27-497,467,0,0,0.5926395939086294,2.7,0.236,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7U9F,7U9F.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'I7R', 'CL']",set(),0,"{'MN', 'SO4', 'I7R', 'CA', 'NAG', 'CL'}",6,27-497,467,0,0,0.5926395939086294,2.7,0.237424331538,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,5HDB,5HDB.B,"['1', '2', '3', '4']","['SO4', 'GOL', 'CA', 'MG', 'NAG', '5YB', 'CL']",set(),0,"{'SO4', 'GOL', '5YB', 'CA', 'NAG', 'MG', 'CL'}",7,27-497,467,0,0,0.5926395939086294,2.7,0.2375,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7UE0,7UE0.B,"['1', '2']","['SO4', 'GOL', 'CA', 'MG', 'NAG', 'MWX', 'CL']",set(),0,"{'SO4', 'GOL', 'CA', 'NAG', 'MG', 'MWX', 'CL'}",7,27-498,467,0,0,0.5926395939086294,2.74,0.252991046836,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7THO,7THO.B,"['1', '2']","['CA', 'SO4', 'MG', 'NAG']",set(),0,"{'CA', 'NAG', 'SO4', 'MG'}",4,27-497,467,0,0,0.5926395939086294,2.75,0.2224,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 471)]","[[(493, 497)]]"
P05106,[],788,7UH8,7UH8.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'N9U', 'CL']",set(),0,"{'N9U', 'MN', 'SO4', 'CA', 'NAG', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.75,0.247762884338,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UDG,7UDG.B,"['1', '2']","['SO4', 'CA', 'MG', 'NAG', 'MWI', 'CL']",set(),0,"{'SO4', 'MG', 'CA', 'NAG', 'CL', 'MWI'}",6,27-498,467,0,0,0.5926395939086294,2.8,0.234941078932,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,7UKP,7UKP.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'NJ9', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'NJ9', 'CL'}",6,27-498,467,0,0,0.5926395939086294,2.8,0.24076472953,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,3ZE0,3ZE0.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'CL'}",5,27-498,467,0,0,0.5926395939086294,2.95,0.2427,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 1), (467, 472)]","[[(27, 27)], [(493, 498)]]"
P05106,[],788,7UFH,7UFH.B,"['1', '2']","['SO4', 'GOL', 'CA', 'MN', 'NAG', 'MWX', 'CL']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'NAG', 'MWX', 'CL'}",7,27-498,467,0,0,0.5926395939086294,3.0,0.245106875461,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(467, 472)]","[[(493, 498)]]"
P05106,[],788,3ZDX,3ZDX.B,"['1', '2']","['GOL', 'SO4', 'CA', 'CL', 'MN', 'NAG']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'NAG', 'CL'}",6,27-498,466,0,0,0.5913705583756346,2.45,0.1971,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2), (467, 472)]","[[(27, 28)], [(493, 498)]]"
P05106,[],788,3ZDY,3ZDY.B,"['1', '2']","['SO4', 'CA', 'MG', 'NAG']",set(),0,"{'CA', 'NAG', 'SO4', 'MG'}",4,27-498,466,0,0,0.5913705583756346,2.45,0.2156,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2), (467, 472)]","[[(27, 28)], [(493, 498)]]"
P05106,[],788,7U60,7U60.B,"['1', '2']","['CA', 'GOL', 'SO4', 'MN', 'NAG']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'NAG'}",5,27-497,466,0,0,0.5913705583756346,2.55,0.2254,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2), (467, 471)]","[[(27, 28)], [(493, 497)]]"
P05106,[],788,3ZDZ,3ZDZ.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'CL'}",5,27-498,466,0,0,0.5913705583756346,2.75,0.2211,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2), (467, 472)]","[[(27, 28)], [(493, 498)]]"
P05106,[],788,3ZE1,3ZE1.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'CL'}",5,27-498,466,0,0,0.5913705583756346,3.0,0.233,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 2), (467, 472)]","[[(27, 28)], [(493, 498)]]"
P05106,[],788,4Z7N,4Z7N.B,"['1', '2']","['CA', 'SO4', 'GOL', 'MN', 'NAG', 'CL']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'NAG', 'CL'}",6,29-497,465,0,0,0.5901015228426396,2.6,0.2527,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(465, 469)]","[[(493, 497)]]"
P05106,[],788,4Z7O,4Z7O.B,"['1', '2']","['SO4', 'CA', 'MN', 'NAG', 'CL']",set(),0,"{'MN', 'SO4', 'CA', 'NAG', 'CL'}",5,29-497,465,0,0,0.5901015228426396,2.85,0.2566,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(465, 469)]","[[(493, 497)]]"
P05106,[],788,6AVU,6AVU.B,['1'],[],set(),0,set(),0,27-718,462,0,0,0.5862944162436549,35.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(462, 692)]","[[(488, 718)]]"
P05106,[],788,8XFO,8XFO.B,['1'],['A1LU7'],set(),0,{'A1LU7'},1,1-788,458,0,0,0.5812182741116751,3.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 26), (110, 111), (378, 379), (466, 471), (490, 788)]","[[(1, 26)], [(110, 111)], [(378, 379)], [(466, 471)], [(490, 788)]]"
P05106,[],788,2VC2,2VC2.B,['1'],"['MG', 'GOL', 'CA', 'NAG', '180']",set(),0,"{'180', 'GOL', 'CA', 'NAG', 'MG'}",5,27-487,458,0,0,0.5812182741116751,3.1,0.217,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 76)]","[[(99, 102)]]"
P05106,[],788,2VDL,2VDL.B,['1'],"['GOL', 'CA', 'NAG', 'CAC', 'MG']",set(),0,"{'CAC', 'GOL', 'CA', 'NAG', 'MG'}",5,27-487,457,0,0,0.5799492385786802,2.75,0.191,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 77)]","[[(99, 103)]]"
P05106,[],788,2VDM,2VDM.B,['1'],"['GOL', 'CA', 'NAG', 'AGG', 'MG']",set(),0,"{'GOL', 'CA', 'NAG', 'MG', 'AGG'}",5,27-487,457,0,0,0.5799492385786802,2.9,0.206,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 77)]","[[(99, 103)]]"
P05106,[],788,2VDR,2VDR.B,['1'],"['GOL', 'CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,27-487,456,0,0,0.5786802030456852,2.4,0.193,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,2VDO,2VDO.B,['1'],"['GOL', 'CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,27-487,456,0,0,0.5786802030456852,2.51,0.19,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,2VDQ,2VDQ.B,['1'],"['GOL', 'CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,27-487,456,0,0,0.5786802030456852,2.59,0.19,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,2VDP,2VDP.B,['1'],"['GOL', 'CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,27-487,456,0,0,0.5786802030456852,2.8,0.204,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,2VDK,2VDK.B,['1'],"['GOL', 'CA', 'NAG', 'CAC', 'MG']",set(),0,"{'CAC', 'GOL', 'CA', 'NAG', 'MG'}",5,27-487,456,0,0,0.5786802030456852,2.8,0.205,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,3FCU,3FCU.B,"['1', '2', '3']","['CA', 'NAG', 'MG', 'CAC']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-487,456,0,0,0.5786802030456852,2.9,0.19741,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,3FCU,3FCU.D,"['1', '2', '3']","['CA', 'NAG', 'MG', 'CAC']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-487,456,0,0,0.5786802030456852,2.9,0.19741,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,3FCU,3FCU.F,"['1', '2', '3']","['CA', 'NAG', 'MG', 'CAC']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-487,456,0,0,0.5786802030456852,2.9,0.19741,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,2VDN,2VDN.B,['1'],"['GOL', 'CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,27-487,456,0,0,0.5786802030456852,2.9,0.213,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(73, 78)]","[[(99, 104)]]"
P05106,[],788,1TYE,1TYE.F,"['1', '2', '3']","['CA', 'NAG', 'CAC', 'MG']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-466,440,0,0,0.5583756345177665,2.9,0.254,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1TYE,1TYE.B,"['1', '2', '3']","['CA', 'NAG', 'CAC', 'MG']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-466,440,0,0,0.5583756345177665,2.9,0.254,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1TYE,1TYE.D,"['1', '2', '3']","['CA', 'NAG', 'CAC', 'MG']",set(),0,"{'CA', 'NAG', 'CAC', 'MG'}",4,27-466,440,0,0,0.5583756345177665,2.9,0.254,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,7LA4,7LA4.D,['1'],"['CA', 'NAG', 'MG']",set(),0,"{'CA', 'NAG', 'MG'}",3,1-788,379,0,0,0.48096446700507617,3.3,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 81), (459, 788)]","[[(1, 81)], [(459, 788)]]"
P05106,[],788,6V4P,6V4P.B,['1'],"['CA', 'MG']",set(),0,"{'CA', 'MG'}",2,1-690,377,0,0,0.4784263959390863,2.8,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 83), (459, 690)]","[[(1, 83)], [(459, 690)]]"
P05106,[],788,8T2U,8T2U.B,['1'],"['NAG', 'CA', 'MG']",set(),0,"{'CA', 'NAG', 'MG'}",3,27-788,371,0,0,0.47081218274111675,3.1,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 58), (73, 78), (433, 762)]","[[(27, 84)], [(99, 104)], [(459, 788)]]"
P05106,[],788,3ZE2,3ZE2.D,"['1', '2']","['GOL', 'SO4', 'CA', 'MN', 'NAG']",set(),0,"{'MN', 'SO4', 'GOL', 'CA', 'NAG'}",5,27-498,370,0,0,0.46954314720812185,2.35,0.2037,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 58), (72, 79), (434, 472)]","[[(27, 84)], [(98, 105)], [(460, 498)]]"
P05106,[],788,8IJ5,8IJ5.A,['1'],[],set(),0,set(),0,31-497,363,0,0,0.4606598984771574,3.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 55), (70, 76), (117, 117), (402, 408), (429, 467)]","[[(31, 85)], [(100, 106)], [(147, 147)], [(432, 438)], [(459, 497)]]"
P05106,[],788,6BXJ,6BXJ.A,['1'],"['MG', 'NAG']",set(),0,"{'NAG', 'MG'}",2,378-714,332,0,0,0.4213197969543147,2.09,0.2343,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(414, 419)]","[[(503, 508)]]"
P05106,[],788,6BXB,6BXB.A,"['1', '2']","['CA', 'NAG', 'GOL', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,378-548,171,0,0,0.217005076142132,2.39,0.2679,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(464, 466)]",[[]]
P05106,[],788,6BXB,6BXB.B,"['1', '2']","['CA', 'NAG', 'GOL', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,378-548,171,0,0,0.217005076142132,2.39,0.2679,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(466, 466)]",[[]]
P05106,[],788,6CKB,6CKB.A,"['1', '2']","['MG', 'NAG', 'CA']",set(),0,"{'CA', 'NAG', 'MG'}",3,378-548,171,0,0,0.217005076142132,2.8,0.2964,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(465, 466)]",[[]]
P05106,[],788,6CKB,6CKB.B,"['1', '2']","['MG', 'NAG', 'CA']",set(),0,"{'CA', 'NAG', 'MG'}",3,378-548,171,0,0,0.217005076142132,2.8,0.2964,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(466, 466)]",[[]]
P05106,[],788,6BXF,6BXF.A,"['1', '2']","['GOL', 'NAG', 'CA', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,378-548,171,0,0,0.217005076142132,3.2,0.3348,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(464, 466)]",[[]]
P05106,[],788,6BXF,6BXF.B,"['1', '2']","['GOL', 'NAG', 'CA', 'MG']",set(),0,"{'CA', 'NAG', 'MG', 'GOL'}",4,378-548,171,0,0,0.217005076142132,3.2,0.3348,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(465, 466)]",[[]]
P05106,[],788,2KNC,2KNC.B,['1'],[],set(),0,set(),0,715-788,74,0,0,0.09390862944162437,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2KV9,2KV9.A,['1'],[],set(),0,set(),0,739-788,50,0,0,0.06345177664974619,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 21)]",[[]]
P05106,[],788,1M8O,1M8O.B,['1'],[],set(),0,set(),0,742-788,47,0,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,1S4X,1S4X.A,['1'],[],set(),0,set(),0,742-788,47,0,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 20)]",[[]]
P05106,[],788,2LJD,2LJD.A,['1'],[],set(),0,set(),0,742-788,47,0,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 20)]",[[]]
P05106,[],788,2LJE,2LJE.A,['1'],[],set(),0,set(),0,742-788,47,0,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 20)]",[[]]
P05106,[],788,2LJF,2LJF.A,['1'],[],set(),0,set(),0,742-788,47,0,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],"[(1, 20)]",[[]]
P05106,[],788,2MTP,2MTP.C,['1'],[],set(),0,set(),0,742-788,47,2,0,0.05964467005076142,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2K9J,2K9J.B,['1'],[],set(),0,set(),0,711-753,43,1,0,0.05456852791878172,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2RMZ,2RMZ.A,['1'],[],set(),0,set(),0,711-753,43,1,0,0.05456852791878172,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2RN0,2RN0.A,['1'],[],set(),0,set(),0,711-753,43,1,0,0.05456852791878172,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,2L91,2L91.A,['1'],[],set(),0,set(),0,711-753,43,3,0,0.05456852791878172,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
P05106,[],788,7KN0,7KN0.B,['1'],[],set(),0,set(),0,712-753,42,1,0,0.0532994923857868,1.0,,[],"['147', '149', '149', '152', '153', '184', '241', '243', '245', '246', '246', '277', '277', '361']",[],[],[],[]
